condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,metric,expected_repeats,count,median,minimum,maximum,q1,q3,iqr
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_count_ms,3,3,0.005608,0.005159,0.005718,0.0053835,0.005663,0.00027949999999999937
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_incidences,3,3,96,96,96,96.0,96.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_index_payload_bytes,3,3,904,904,904,904.0,904.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_initial_core_size,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_initial_degree_evaluations,3,3,32,32,32,32.0,32.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_kernel_ms,3,3,0.016666,0.016314,0.017532,0.016489999999999998,0.017099,0.0006090000000000019
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_normalize_ms,3,3,0.026841,0.026458,0.026885,0.0266495,0.026862999999999998,0.0002134999999999984
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_select_ms,3,3,0.001541,0.001536,0.001759,0.0015385,0.00165,0.00011150000000000005
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_sort_ms,3,3,0.002336,0.002311,0.002604,0.0023235,0.00247,0.00014649999999999993
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_subsets,3,3,81,81,81,81.0,81.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_total_ms,3,3,0.045423,0.045392,0.046762,0.0454075,0.046092499999999995,0.0006849999999999912
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_static_degree,accept_static_degree,,greedy,47,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,commit_count,3,3,20,20,20,20.0,20.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,abort_count,3,3,12,12,12,12.0,12.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,batch_ms,3,3,0.07903,0.076765,0.081042,0.07789750000000001,0.080036,0.0021384999999999876
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_ms,3,3,0.039206,0.03751,0.0397,0.038358,0.039453,0.0010949999999999988
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,effective_commits_per_second,3,3,253068.455017,246785.617334,260535.400248,249927.03617550002,256801.9276325,6874.891456999991
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,ms_per_commit,3,3,0.0039515,0.00383825,0.0040521,0.003894875,0.0040018,0.0001069249999999999
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,peak_rss_kib,3,3,8056,7960,8108,8008.0,8082.0,74.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,runner_peak_rss_kib,3,3,8056,7960,8108,8008.0,8082.0,74.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,read_wall_ms,3,3,0.031486,0.031238,0.03329,0.031362,0.032388,0.0010259999999999991
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,commit_wall_ms,3,3,0.007908,0.007755,0.008398,0.0078315,0.008153,0.0003215000000000006
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,extract_ms,3,3,0.027759,0.026273,0.028025,0.027016,0.027892,0.0008760000000000018
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,read_worker_ms,3,3,0.048925,0.048775,0.050478,0.048850000000000005,0.0497015,0.0008514999999999981
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,commit_worker_ms,3,3,0.013097,0.012355,0.01387,0.012726,0.013483499999999999,0.0007574999999999995
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,reservation_worker_ms,3,3,0.005429,0.005285,0.005632,0.005357,0.0055305,0.00017350000000000004
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,apply_worker_ms,3,3,0.006072,0.005969,0.006467,0.0060205,0.0062695,0.0002490000000000001
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,sync_wait_ms,3,3,0.002842,0.002743,0.002989,0.0027925,0.0029154999999999997,0.00012299999999999985
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_acceptance_key_visits,3,3,92,92,92,92.0,92.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_certificate_ms,3,3,0.00125,0.001249,0.001436,0.0012495,0.001343,9.350000000000005e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_initial_core_size,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_kernel_ms,3,3,0.00915,0.008961,0.009185,0.009055500000000001,0.0091675,0.00011199999999999925
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_normalize_ms,3,3,0.027759,0.026273,0.028025,0.027016,0.027892,0.0008760000000000018
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_select_ms,3,3,0.001834,0.001796,0.002053,0.001815,0.0019435,0.00012849999999999993
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_sort_ms,3,3,0.00012,0.000102,0.000133,0.000111,0.0001265,1.550000000000001e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_total_ms,3,3,0.039206,0.03751,0.0397,0.038358,0.039453,0.0010949999999999988
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_trim_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,accept_id,accept_id,,greedy,71,selector_trim_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,commit_count,3,3,20,20,20,20.0,20.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,abort_count,3,3,12,12,12,12.0,12.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,batch_ms,3,3,0.115794,0.114852,0.116957,0.115323,0.11637549999999999,0.0010524999999999979
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_ms,3,3,0.074944,0.072786,0.077482,0.073865,0.076213,0.002348000000000003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,effective_commits_per_second,3,3,172720.520925,171003.018203,174137.15042,171861.76956400002,173428.8356725,1567.0661084999738
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,ms_per_commit,3,3,0.0057897,0.0057426,0.00584785,0.005766149999999999,0.005818775,5.262500000000059e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,peak_rss_kib,3,3,8104,7980,8124,8042.0,8114.0,72.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,runner_peak_rss_kib,3,3,8104,7980,8124,8042.0,8114.0,72.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,read_wall_ms,3,3,0.03228,0.031918,0.03363,0.032099,0.032955,0.0008559999999999957
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,commit_wall_ms,3,3,0.008307,0.007451,0.008455,0.007879,0.008381,0.000501999999999999
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,extract_ms,3,3,0.026217,0.026162,0.026975,0.0261895,0.026596,0.0004065000000000006
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,read_worker_ms,3,3,0.050287,0.050277,0.051767,0.050282,0.051027,0.0007450000000000026
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,commit_worker_ms,3,3,0.013318,0.012344,0.014084,0.012831,0.013701,0.0008699999999999992
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,reservation_worker_ms,3,3,0.006036,0.005613,0.006063,0.0058245,0.006049499999999999,0.0002249999999999995
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,dependency_worker_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,apply_worker_ms,3,3,0.006134,0.006045,0.006343,0.006089499999999999,0.006238499999999999,0.00014899999999999983
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,sync_wait_ms,3,3,0.002902,0.002793,0.003194,0.0028475,0.003048,0.00020049999999999972
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_acceptance_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_build_ms,3,3,0.02494,0.023118,0.026082,0.024029000000000002,0.025511,0.0014819999999999972
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_certificate_ms,3,3,0.005381,0.005218,0.005389,0.0052995,0.005385,8.549999999999964e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_degree_queries,3,3,52,52,52,52.0,52.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_degree_requeries,3,3,35,35,35,35.0,35.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_incidences,3,3,51,51,51,51.0,51.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_index_payload_bytes,3,3,8272,8272,8272,8272.0,8272.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_initial_core_size,3,3,17,17,17,17.0,17.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_kernel_ms,3,3,0.046622,0.044389,0.048199,0.0455055,0.047410499999999994,0.001904999999999997
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_normalize_ms,3,3,0.026217,0.026162,0.026975,0.0261895,0.026596,0.0004065000000000006
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_select_ms,3,3,0.006176,0.006119,0.006286,0.0061475,0.006231,8.350000000000024e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_sort_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_subsets,3,3,37,37,37,37.0,37.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_switch_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_switch_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_switch_remaining,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_switch_round,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_switches,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_total_ms,3,3,0.074944,0.072786,0.077482,0.073865,0.076213,0.002348000000000003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_tree_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_trim_key_visits,3,3,192,192,192,192.0,192.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,eas_k1_adaptive,eas,1,adaptive,71,selector_trim_ms,3,3,0.002515,0.002475,0.002572,0.002495,0.0025434999999999998,4.849999999999993e-05
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,commit_count,3,3,20,20,20,20.0,20.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,abort_count,3,3,12,12,12,12.0,12.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,batch_ms,3,3,0.043332,0.039612,0.045996,0.041472,0.044664,0.0031920000000000004
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,effective_commits_per_second,3,3,461552.663159,434820.419167,504897.505806,448186.541163,483225.0844825,35038.54331949999
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,ms_per_commit,3,3,0.0021666,0.0019806,0.0022998,0.0020736,0.0022332,0.00015959999999999976
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,peak_rss_kib,3,3,8116,8096,8164,8106.0,8140.0,34.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,runner_peak_rss_kib,3,3,8116,8096,8164,8106.0,8140.0,34.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,read_wall_ms,3,3,0.034999,0.031434,0.037923,0.033216499999999996,0.036461,0.0032445000000000043
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,commit_wall_ms,3,3,0.008111,0.008013,0.00827,0.008062,0.0081905,0.00012850000000000014
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,extract_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,read_worker_ms,3,3,0.05112,0.049419,0.061651,0.050269499999999995,0.0563855,0.006116000000000003
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,commit_worker_ms,3,3,0.013236,0.012371,0.013258,0.012803499999999999,0.013247,0.0004435000000000012
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,reservation_worker_ms,3,3,0.005448,0.004969,0.005943,0.0052085,0.0056955,0.00048700000000000045
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,dependency_worker_ms,3,3,0.003194,0.003091,0.003496,0.0031425,0.003345,0.0002025
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,apply_worker_ms,3,3,0.003057,0.002861,0.003458,0.002959,0.0032575,0.00029850000000000015
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,sync_wait_ms,3,3,0.003071,0.002915,0.003144,0.002993,0.0031075,0.00011450000000000002
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_B,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_acceptance_key_visits,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_build_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_certificate_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_count_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_degree_queries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_degree_requeries,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_graph_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_heavy_subsets,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_heavy_updates,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_incidences,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_index_payload_bytes,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_initial_core_size,3,3,17,17,17,17.0,17.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_initial_degree_evaluations,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_kernel_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_light_scans,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_normalize_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_profile_links,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_profiles,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_select_ms,3,3,0,0,0,0.0,0.0,0.0
l2-n32-zipf-w2,smoke_parallel,2,32,zipf,2,native,native,,native,71,selector_sort_ms,3,3,0,0,0,0.0,0.0,0.0
